Susanne,40,0.02588086,1.574219,-0.01713778,0.0101256,0.2581449,0,0,0.3448375,open,0,0.618,toEnd,0
Susanne,41,0.0005771103,1.564331,0.08599202,0.01655031,0.4084941,0.08274736,0,0.4692836,closed,10,0.854,toStart,0
Susanne,41,0.01346535,1.686218,0.1716135,0.01491059,0.3978325,0.1629805,0,0.4477852,closed,20,0.854,toEnd,0
Susanne,42,0.02521235,1.531006,-0.00280672,0.01776837,0.3923035,0,0,0.476523,open,0,0.854,toStart,0
Susanne,42,0.04446984,1.42865,-0.06188763,0.01669318,0.371886,-0.08274736,0,0.4692836,open,-10,0.854,toEnd,0
Susanne,43,0.009796363,2.692932,0.06678265,-0.003285633,0.1101182,0.07290228,0,0.2002974,open,20,0.382,toStart,0
Susanne,43,0.0738054,1.752625,0.164933,0.01282755,0.3196686,0.1179414,0,0.3240413,open,20,0.618,toEnd,0
Susanne,44,0.01769654,2.066223,-0.08143945,0.01618124,0.4389021,-0.08274736,0,0.4692836,closed,-10,0.854,toStart,0
Susanne,44,0.01039079,1.072266,0.009232707,0.01757689,0.4356982,0,0,0.476523,closed,0,0.854,toEnd,0
Susanne,45,0.009847429,1.842896,-0.03636821,0.0006051287,0.1210927,-0.03701346,0,0.2099137,open,-10,0.382,toStart,0
Susanne,45,0.01280201,1.765808,-0.06805137,0.02252551,0.273139,-0.05988041,0,0.3395987,open,-10,0.618,toEnd,0
Susanne,46,0.01987462,1.931641,0.06862665,-0.005306209,0.09834085,0.07290228,0,0.2002974,open,20,0.382,toStart,0
Susanne,46,0.06432138,1.429749,0.04389527,0.007566828,0.1996855,0.03701346,0,0.2099137,open,10,0.382,toEnd,0
Susanne,47,0.02996915,2.736267,-0.06568928,-0.002564248,0.08916468,-0.07290228,0,0.2002974,closed,-20,0.382,toStart,0
Susanne,47,0.03472262,1.419189,-0.03272416,-0.004030269,0.09311455,-0.03701346,0,0.2099137,closed,-10,0.382,toEnd,0
Susanne,48,0.02350046,2.065735,0.03867086,-0.00325725,0.1042367,0.03701346,0,0.2099137,open,10,0.382,toStart,0
Susanne,48,0.03391755,1.540833,0.008598785,0.0001174789,0.1698957,0,0,0.213152,open,0,0.382,toEnd,0
Susanne,49,0.02293196,1.887878,0.004570006,0.01299086,0.2500965,0,0,0.3448375,open,0,0.618,toStart,0
Susanne,49,0.07144152,2.367615,0.01774814,0.0227032,0.3407318,0,0,0.476523,open,0,0.854,toEnd,0
Susanne,50,0.008285909,1.910278,-0.1670604,0.02116228,0.3835099,-0.1629805,0,0.4477852,closed,-20,0.854,toStart,0
Susanne,50,0.01675806,1.664612,-0.07718693,0.02006138,0.3950757,-0.08274736,0,0.4692836,closed,-10,0.854,toEnd,0
Susanne,51,0.018869,2.333679,0.03379419,-0.001285033,0.1099694,0.03701346,0,0.2099137,open,10,0.382,toStart,0
Susanne,51,0.09695649,1.372009,0.1015902,0.006360592,0.2182979,0.07290228,0,0.2002974,open,20,0.382,toEnd,0
Susanne,52,0.0442341,1.956848,-0.1369344,0.01653513,0.2969685,-0.1179414,0,0.3240413,open,-20,0.618,toStart,0
Susanne,52,0.04096589,1.27301,-0.1573457,0.02800465,0.3470263,-0.1629805,0,0.4477852,open,-20,0.854,toEnd,0
Susanne,53,0.03705815,1.965515,0.03230097,-0.00309943,0.09068871,0.03701346,0,0.2099137,open,10,0.382,toStart,0
Susanne,53,0.08870135,2.077881,0.002395497,0.02016568,0.2288323,0,0,0.213152,open,0,0.382,toEnd,0
Susanne,54,0.0112989,2.257202,-0.1278401,0.01953683,0.2541917,-0.1179414,0,0.3240413,closed,-20,0.618,toStart,7
Susanne,54,0.06211135,1.462524,-0.1504216,0.01690223,0.3243161,-0.1629805,0,0.4477852,closed,-20,0.854,toEnd,0
Susanne,55,0.005291357,1.833069,0.08801225,0.0134569,0.4106063,0.08274736,0,0.4692836,closed,10,0.854,toStart,0
Susanne,55,0.006946696,1.427734,0.1631787,0.01310541,0.383925,0.1629805,0,0.4477852,closed,20,0.854,toEnd,0
Susanne,56,0.01636033,1.910706,0.03117059,0.0009562653,0.1144219,0.03701346,0,0.2099137,open,10,0.382,toStart,0
Susanne,56,0.1190596,1.541382,0.1030611,0.01676178,0.2455942,0.07290228,0,0.2002974,open,20,0.382,toEnd,0
Susanne,57,0.00845401,1.65448,0.1591194,0.01350229,0.378511,0.1629805,0,0.4477852,open,20,0.854,toStart,0
Susanne,57,0.02729622,1.495178,0.1082782,0.01667707,0.4002216,0.08274736,0,0.4692836,open,10,0.854,toEnd,0
Susanne,58,0.008754437,1.63147,-0.005059689,0.01026179,0.2684656,0,0,0.3448375,open,0,0.618,toStart,0
Susanne,58,0.0327673,1.820068,0.08678862,0.01541165,0.2922609,0.05988041,0,0.3395987,open,10,0.618,toEnd,0
Susanne,59,0.007778061,1.563477,0.1668682,0.009521089,0.3813234,0.1629805,0,0.4477852,open,20,0.854,toStart,0
Susanne,59,0.03454314,1.429871,0.1000377,0.02234614,0.3780323,0.08274736,0,0.4692836,open,10,0.854,toEnd,0
Susanne,60,0.03519121,1.843323,0.02621787,-0.003740557,0.09381741,0.03701346,0,0.2099137,closed,10,0.382,toStart,0
Susanne,60,0.04572263,1.987549,0.06811254,0.0117692,0.3163021,0.05988041,0,0.3395987,closed,10,0.618,toEnd,0
Susanne,61,0.01663294,2.099854,-0.09014682,0.02004211,0.4326179,-0.08274736,0,0.4692836,open,-10,0.854,toStart,0
Susanne,61,0.03564143,1.273254,0.01815102,0.01036184,0.4562972,0,0,0.476523,open,0,0.854,toEnd,0
Susanne,62,0.02696057,1.385254,0.09766102,0.01865414,0.440601,0.08274736,0,0.4692836,open,10,0.854,toStart,0
Susanne,62,0.04196493,1.385315,0.1817701,0.0114996,0.4332747,0.1629805,0,0.4477852,open,20,0.854,toEnd,0
Susanne,63,0.00833209,2.423035,0.0584106,-0.002683388,0.1133841,0.07290228,0,0.2002974,closed,20,0.382,toStart,0
Susanne,63,0.01913358,1.329468,0.03034296,-0.002009386,0.1100773,0.03701346,0,0.2099137,closed,10,0.382,toEnd,0
Susanne,64,0.004105383,2.300476,-0.1693386,0.01846511,0.4017586,-0.1629805,0,0.4477852,open,-20,0.854,toStart,0
Susanne,64,0.02321048,0.8939819,-0.1032946,0.01878517,0.4357471,-0.08274736,0,0.4692836,open,-10,0.854,toEnd,0
